ms_subclass,ms_zoning,land_contour,lot_config,neighborhood,condition_1,bldg_type,house_style,overall_qual,roof_style,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,foundation,bsmt_qual,total_bsmt_sf,gr_liv_area,kitchen_qual,garage_type,garage_cars,sale_type,saleprice,total_bath
20,RL,Lvl,Inside,Sawyer,Feedr,1Fam,1Story,6,Hip,HdBoard,HdBoard,None,2,CBlock,3,912.0,912,3,Detchd,1.0,WD ,142000,3.0
45,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Unf,6,Gable,Wd Sdng,Wd Sdng,None,3,PConc,3,884.0,904,2,Detchd,1.0,WD ,119000,1.0
50,RL,Lvl,Inside,Mitchel,Norm,1Fam,1.5Fin,6,Gable,VinylSd,VinylSd,None,2,CBlock,4,983.0,1750,2,Attchd,1.0,WD ,160000,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,3,839.0,1593,2,Attchd,2.0,WD ,193000,4.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,5,1105.0,2202,3,Attchd,2.0,WD ,263000,4.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1310.0,1310,3,Attchd,2.0,New,164990,2.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,4,Hip,Wd Sdng,Wd Sdng,None,2,CBlock,3,948.0,948,2,Detchd,1.0,WD ,119000,2.0
20,FV,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1372.0,1448,3,Attchd,2.0,WD ,238500,2.0
20,RL,Low,Inside,ClearCr,Norm,1Fam,1Story,7,Gable,Plywood,Plywood,None,2,CBlock,4,1533.0,1533,3,Attchd,2.0,WD ,280000,3.0
120,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1511.0,1565,3,Attchd,2.0,New,193800,3.0
120,RM,Lvl,Inside,MeadowV,Norm,TwnhsE,1Story,5,Gable,CemntBd,CmentBd,None,2,PConc,4,1040.0,1060,2,Attchd,2.0,WD ,129900,2.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,4,990.0,990,2,Detchd,2.0,WD ,145000,2.0
20,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1753.0,1787,3,Attchd,3.0,WD ,275000,2.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,4,1089.0,1089,2,Detchd,1.0,WD ,125000,2.0
30,RM,Lvl,Corner,OldTown,Norm,1Fam,1Story,4,Gable,MetalSd,MetalSd,None,2,BrkTil,2,861.0,861,2,Detchd,2.0,Oth,80000,1.0
30,RL,Bnk,Inside,SWISU,Artery,1Fam,1Story,5,Gable,MetalSd,VinylSd,BrkFace,2,BrkTil,3,1107.0,1296,1,Detchd,1.0,WD ,104000,2.0
20,RL,Lvl,Inside,NoRidge,Norm,1Fam,1Story,7,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1720.0,1720,3,Attchd,2.0,WD ,260400,3.0
60,RL,Lvl,Inside,NWAmes,Norm,1Fam,2Story,7,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,4,725.0,1479,3,Attchd,2.0,WD ,176000,3.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,3,1040.0,1040,2,Attchd,1.0,WD ,123000,2.0
60,RL,Lvl,FR2,NoRidge,Norm,1Fam,2Story,9,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1519.0,2172,4,BuiltIn,3.0,WD ,291000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Gable,VinylSd,VinylSd,None,2,CBlock,3,972.0,972,2,Detchd,1.0,WD ,132000,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,4,728.0,1456,3,Attchd,2.0,WD ,176000,3.0
20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1048.0,1728,2,Detchd,2.0,WD ,177625,3.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,AsbShng,AsbShng,None,2,BrkTil,3,784.0,1221,2,Attchd,1.0,WD ,104900,2.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,842.0,1749,3,Attchd,2.0,WD ,196000,3.0
120,RL,Lvl,Inside,NridgHt,Norm,TwnhsE,1Story,9,Hip,MetalSd,MetalSd,BrkFace,4,PConc,5,1577.0,1577,4,Attchd,2.0,WD ,280000,3.0
80,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,HdBoard,HdBoard,BrkFace,2,PConc,4,384.0,1474,2,BuiltIn,2.0,WD ,168500,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,2,PConc,4,781.0,1671,2,Attchd,2.0,WD ,170000,3.0
50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,7,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,989.0,2009,2,Detchd,2.0,WD ,150000,2.0
20,RL,Lvl,Corner,CollgCr,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,4,1100.0,1100,2,Attchd,2.0,WD ,145000,2.0
90,RL,Lvl,Inside,Mitchel,Norm,Duplex,1Story,5,Gable,Plywood,Plywood,None,2,CBlock,3,1728.0,1728,2,Detchd,2.0,WD ,188000,4.0
60,RL,HLS,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,2,PConc,4,916.0,1600,2,Attchd,2.0,WD ,169000,3.0
20,RL,Lvl,Corner,Edwards,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,4,1125.0,1125,2,Attchd,2.0,New,155000,2.0
120,FV,Lvl,Inside,Somerst,Norm,TwnhsE,1Story,7,Gable,MetalSd,MetalSd,None,3,PConc,4,1391.0,1391,3,Attchd,2.0,WD ,196000,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,854.0,1995,3,BuiltIn,2.0,WD ,219500,3.0
60,RL,Lvl,Inside,Gilbert,RRAn,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,728.0,1456,3,Attchd,2.0,New,170440,3.0
60,RL,Bnk,Corner,Edwards,Norm,1Fam,2Story,6,Hip,HdBoard,Plywood,BrkFace,2,CBlock,3,690.0,1426,2,Attchd,2.0,WD ,159500,2.0
20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,7,Hip,Plywood,Plywood,BrkFace,2,PConc,3,1304.0,1682,2,Attchd,2.0,WD ,174000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,7,Flat,Plywood,Plywood,None,2,CBlock,3,1277.0,1277,2,Attchd,2.0,WD ,167000,2.0
160,RL,Lvl,FR2,NPkVill,Norm,Twnhs,2Story,6,Gable,Plywood,Brk Cmn,None,2,CBlock,4,855.0,1456,2,Attchd,2.0,WD ,148500,3.0
160,RL,Lvl,Corner,SawyerW,Norm,TwnhsE,2Story,6,Gable,Plywood,Plywood,None,2,CBlock,4,626.0,1217,2,Attchd,1.0,WD ,120000,2.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,5,1090.0,1090,2,Attchd,2.0,WD ,157000,3.0
50,RL,Lvl,Inside,Edwards,Artery,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,2,810.0,1456,2,Detchd,1.0,WD ,91500,3.0
30,RL,Lvl,Inside,Edwards,Feedr,1Fam,1Story,5,Gable,MetalSd,Wd Sdng,None,2,CBlock,2,796.0,796,2,NA,0.0,WD ,85000,1.0
20,RL,Lvl,Corner,Edwards,Feedr,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,2,CBlock,3,1214.0,1214,2,Detchd,2.0,WD ,140000,2.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,3,955.0,955,2,Attchd,1.0,WD ,127000,2.0
60,FV,Lvl,Inside,Somerst,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,864.0,1728,3,Attchd,2.0,WD ,207500,3.0
75,RL,Lvl,Inside,Edwards,Norm,1Fam,2.5Unf,6,Gable,BrkFace,Wd Sdng,None,2,BrkTil,3,1836.0,3672,3,Detchd,2.0,WD ,415000,4.0
20,RL,Lvl,Inside,Crawfor,Norm,1Fam,1Story,6,Gable,HdBoard,Plywood,Stone,2,CBlock,3,1561.0,1561,2,Attchd,2.0,WD ,193000,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,HdBoard,HdBoard,None,2,PConc,4,702.0,1481,2,Attchd,2.0,WD ,174000,3.0
60,RL,Lvl,Corner,NAmes,Artery,1Fam,2Story,7,Gable,WdShing,Wd Shng,None,2,CBlock,3,699.0,1527,2,Attchd,2.0,WD ,152500,3.0
60,RL,Lvl,CulDSac,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,798.0,1640,3,Attchd,2.0,WD ,183000,3.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,Wd Sdng,Wd Sdng,None,2,PConc,3,1080.0,1480,2,Attchd,1.0,WD ,136500,2.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,963.0,1792,3,Attchd,2.0,WD ,231500,3.0
20,RL,Lvl,Inside,Edwards,Norm,1Fam,1Story,5,Gable,Wd Sdng,Wd Sdng,None,2,PConc,5,980.0,1148,2,Detchd,1.0,WD ,123500,2.0
50,RL,Lvl,Inside,Edwards,Norm,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,PConc,3,816.0,1393,2,Attchd,1.0,WD ,135500,2.0
80,RL,Lvl,Inside,Edwards,Norm,1Fam,SLvl,6,Gable,HdBoard,Plywood,None,2,CBlock,3,960.0,1044,2,Detchd,2.0,WD ,133500,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,3,1144.0,1144,2,Detchd,1.0,COD,124000,3.0
60,RL,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1086.0,1924,3,Attchd,2.0,WD ,280000,4.0
60,RL,Lvl,Corner,NoRidge,Norm,1Fam,2Story,9,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1393.0,2599,3,BuiltIn,3.0,WD ,333168,3.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1008.0,2283,3,BuiltIn,3.0,WD ,270000,3.0
50,RL,Lvl,Inside,NAmes,Artery,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,795.0,1133,2,Detchd,2.0,COD,128500,1.0
120,RL,Lvl,Inside,SawyerW,Norm,TwnhsE,1Story,6,Gable,Plywood,Plywood,None,3,PConc,4,1398.0,1398,3,Attchd,2.0,WD ,172000,3.0
85,RL,Lvl,Corner,Sawyer,Feedr,1Fam,SFoyer,5,Gable,HdBoard,HdBoard,BrkFace,2,PConc,4,782.0,810,2,Detchd,2.0,WD ,130000,2.0
120,RL,Lvl,Inside,NridgHt,Norm,Twnhs,1Story,6,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1306.0,1306,3,Attchd,2.0,WD ,196000,3.0
45,RM,Lvl,Inside,IDOTRR,RRAe,1Fam,1.5Unf,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,720.0,803,2,Detchd,2.0,WD ,87000,1.0
50,RM,HLS,Inside,BrkSide,RRNn,1Fam,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,2,910.0,1435,2,Detchd,1.0,WD ,128250,2.0
20,RL,Lvl,Inside,NWAmes,Norm,1Fam,1Story,6,Gable,Plywood,Plywood,Stone,2,CBlock,4,1542.0,2073,2,Attchd,2.0,WD ,210000,3.0
50,RL,HLS,Corner,Crawfor,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,854.0,1991,2,Detchd,2.0,WD ,220000,2.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,4,Gable,VinylSd,HdBoard,None,2,CBlock,4,1067.0,1067,3,Attchd,2.0,WD ,128000,2.0
50,RM,Lvl,Corner,OldTown,Norm,1Fam,1.5Fin,5,Gable,Stucco,Stucco,None,2,BrkTil,3,680.0,1174,3,Detchd,2.0,WD ,135000,1.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,4,Gable,HdBoard,HdBoard,None,2,PConc,4,1680.0,1689,2,Attchd,2.0,WD ,228500,3.0
50,RM,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,MetalSd,MetalSd,None,2,BrkTil,3,608.0,1132,2,Detchd,1.0,WD ,134000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,VinylSd,VinylSd,BrkFace,2,CBlock,3,1008.0,1024,3,Attchd,1.0,WD ,157500,2.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,HdBoard,HdBoard,BrkFace,3,PConc,4,1173.0,2232,3,Attchd,2.0,WD ,263550,4.0
20,RL,Lvl,Corner,NWAmes,Norm,1Fam,1Story,6,Gable,MetalSd,MetalSd,BrkFace,3,CBlock,4,1440.0,1440,3,Attchd,2.0,WD ,182900,2.0
20,RL,Lvl,Corner,Crawfor,Norm,1Fam,1Story,6,Hip,Wd Sdng,Plywood,BrkFace,3,CBlock,4,880.0,1680,3,Attchd,2.0,WD ,222000,3.0
20,RL,Lvl,FR2,Mitchel,Feedr,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,PConc,4,1092.0,1092,2,NA,0.0,WD ,146000,1.0
30,RM,Lvl,Inside,OldTown,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,BrkTil,3,1559.0,1559,2,Detchd,2.0,COD,153500,2.0
20,RL,Lvl,FR3,NridgHt,Norm,1Fam,1Story,9,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1980.0,1980,4,Attchd,3.0,WD ,315000,3.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1470.0,2630,3,Attchd,3.0,WD ,315000,4.0
60,RL,Lvl,Inside,Somerst,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1341.0,1861,3,BuiltIn,3.0,WD ,257000,3.0
85,RL,Lvl,Corner,Mitchel,Norm,1Fam,SFoyer,4,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,4,1200.0,1200,2,2Types,3.0,ConLD,173000,2.0
20,RL,Lvl,Corner,NridgHt,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,2200.0,2200,4,Attchd,3.0,WD ,382500,4.0
20,RL,Lvl,Inside,CollgCr,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,4,1777.0,1795,3,Attchd,2.0,WD ,230000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Hip,Wd Sdng,Wd Sdng,BrkFace,2,CBlock,3,1297.0,1297,2,Attchd,2.0,WD ,153000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,None,2,PConc,3,608.0,1319,2,Attchd,1.0,WD ,123000,2.0
20,RL,Low,Inside,CollgCr,PosN,1Fam,1Story,7,Gable,VinylSd,VinylSd,None,2,PConc,4,1463.0,1463,2,Attchd,2.0,WD ,207000,3.0
75,RM,Lvl,Inside,OldTown,Norm,1Fam,2.5Fin,7,Gable,CemntBd,CmentBd,None,2,BrkTil,3,1470.0,3493,3,Attchd,3.0,WD ,295000,3.0
20,RL,Lvl,Inside,SawyerW,RRAe,1Fam,1Story,5,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1094.0,1094,3,Detchd,2.0,WD ,149000,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,NA,3,PConc,4,860.0,1960,3,BuiltIn,2.0,WD ,216500,4.0
20,RL,Lvl,Inside,BrkSide,RRAn,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,CBlock,3,808.0,808,2,Detchd,1.0,COD,112000,1.0
20,RL,Lvl,Inside,Sawyer,Norm,1Fam,1Story,5,Gable,MetalSd,MetalSd,BrkFace,2,CBlock,3,943.0,943,2,Detchd,2.0,WD ,134500,2.0
20,RL,Lvl,Inside,Blmngtn,Norm,1Fam,1Story,7,Gable,WdShing,Wd Shng,BrkFace,3,PConc,4,1146.0,1246,3,Attchd,2.0,New,187687,2.0
50,C (all),Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,2,CBlock,3,698.0,1128,2,Detchd,2.0,COD,68400,1.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,6,Hip,Wd Sdng,Wd Sdng,None,3,CBlock,3,951.0,951,3,Detchd,2.0,WD ,143500,2.0
80,RL,Low,Inside,SawyerW,Norm,1Fam,SLvl,7,Gable,Wd Sdng,Wd Sdng,BrkFace,3,PConc,4,1518.0,1644,3,Attchd,2.0,WD ,275000,4.0
90,RL,Lvl,Inside,Mitchel,Norm,Duplex,1Story,7,Gable,VinylSd,VinylSd,BrkFace,2,CBlock,3,1907.0,1959,2,2Types,3.0,WD ,171000,3.0
60,RL,Lvl,Corner,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,992.0,2054,3,BuiltIn,2.0,WD ,244000,4.0
20,RL,Lvl,Inside,Mitchel,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,CBlock,3,864.0,874,2,Detchd,1.0,ConLD,130000,1.0
20,FV,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1685.0,1685,3,Attchd,3.0,WD ,253000,2.0
30,RM,Bnk,Corner,OldTown,Feedr,1Fam,1Story,4,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,3,693.0,693,1,NA,0.0,WD ,52500,1.0
120,RM,HLS,Inside,Blueste,Norm,TwnhsE,1Story,8,Gable,HdBoard,HdBoard,None,3,CBlock,4,982.0,1034,3,Attchd,2.0,WD ,185000,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,6,Gable,VinylSd,VinylSd,None,3,PConc,4,745.0,1490,3,Attchd,2.0,WD ,167800,3.0
20,RL,Lvl,Inside,NridgHt,Norm,1Fam,1Story,8,Hip,VinylSd,VinylSd,BrkFace,3,PConc,5,1713.0,1713,4,Attchd,3.0,WD ,274900,3.0
80,RL,Lvl,Inside,NWAmes,Norm,1Fam,SLvl,7,Gable,Plywood,Plywood,BrkFace,2,CBlock,4,1372.0,1472,2,Attchd,2.0,WD ,187500,3.0
60,RL,Lvl,Inside,Somerst,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1113.0,1971,3,Attchd,2.0,WD ,253000,3.0
180,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4,Gable,CemntBd,CmentBd,None,2,CBlock,4,526.0,988,2,BuiltIn,1.0,WD ,105000,2.0
80,RL,Lvl,Corner,NAmes,Norm,1Fam,SLvl,6,Hip,HdBoard,HdBoard,BrkFace,2,CBlock,3,1208.0,1576,3,BuiltIn,2.0,WD ,174500,2.0
60,RL,Lvl,FR2,CollgCr,Feedr,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,1065.0,2049,3,Attchd,2.0,WD ,210900,3.0
50,RL,Bnk,Inside,Edwards,Norm,1Fam,1.5Fin,4,Gable,WdShing,Wd Shng,None,2,CBlock,3,756.0,1531,2,Detchd,1.0,WD ,127000,1.0
120,RM,Lvl,FR3,NridgHt,Norm,TwnhsE,1Story,7,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1358.0,1358,3,Attchd,2.0,WD ,207000,3.0
60,RL,Lvl,Inside,NWAmes,RRNn,1Fam,2Story,7,Gable,HdBoard,HdBoard,BrkFace,2,CBlock,4,832.0,2050,3,Attchd,2.0,WD ,154000,3.0
20,RL,Lvl,CulDSac,StoneBr,PosN,1Fam,1Story,9,Hip,VinylSd,VinylSd,BrkFace,4,PConc,5,2660.0,2338,3,Attchd,3.0,New,591587,4.0
190,RL,Lvl,Inside,OldTown,Artery,2fmCon,1.5Fin,5,Gable,MetalSd,MetalSd,None,2,CBlock,3,2171.0,2640,2,Attchd,3.0,WD ,180000,5.0
90,RL,Lvl,Inside,NAmes,Norm,Duplex,1Story,5,Gable,Plywood,Plywood,None,2,CBlock,3,1584.0,1584,2,Detchd,3.0,WD ,124000,2.0
60,RL,Lvl,CulDSac,Timber,Norm,1Fam,2Story,6,Gable,MetalSd,MetalSd,None,2,PConc,4,712.0,2237,3,BuiltIn,2.0,WD ,204000,3.0
50,RL,Lvl,Inside,SWISU,Norm,1Fam,1.5Fin,7,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,3,861.0,1477,2,Detchd,1.0,WD ,145000,3.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,Wd Sdng,Plywood,BrkFace,2,CBlock,3,1510.0,1510,3,Attchd,2.0,WD ,178900,3.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1396.0,2392,3,Attchd,3.0,WD ,348000,4.0
50,RL,Lvl,Inside,BrkSide,Norm,1Fam,1.5Fin,6,Gable,VinylSd,VinylSd,None,2,BrkTil,3,810.0,1716,3,Detchd,2.0,WD ,162500,2.0
190,RL,Lvl,FR3,Sawyer,Feedr,2fmCon,1Story,5,Gable,HdBoard,HdBoard,None,2,CBlock,4,768.0,868,2,Detchd,2.0,WD ,119900,2.0
60,RL,Lvl,Inside,Gilbert,Norm,1Fam,2Story,7,Hip,VinylSd,VinylSd,None,2,PConc,4,935.0,1632,2,Attchd,2.0,WD ,176500,3.0
190,RL,Lvl,Corner,BrkSide,Artery,2fmCon,1.5Unf,5,Gable,MetalSd,MetalSd,None,2,BrkTil,3,991.0,1077,2,Attchd,1.0,WD ,118000,2.0
20,RL,Lvl,Inside,NAmes,Norm,1Fam,1Story,5,Gable,VinylSd,VinylSd,None,2,CBlock,3,773.0,773,2,Attchd,1.0,WD ,110000,1.0
60,RL,Lvl,CulDSac,NoRidge,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1195.0,1839,2,Attchd,2.0,WD ,221000,3.0
60,RL,Lvl,Inside,NoRidge,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,BrkFace,3,PConc,4,1284.0,2450,3,Attchd,3.0,WD ,340000,4.0
70,RL,Lvl,Corner,BrkSide,RRAn,1Fam,2Story,7,Gable,HdBoard,HdBoard,None,2,BrkTil,4,728.0,2019,3,Detchd,2.0,WD ,167500,1.0
20,RL,Lvl,Corner,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,4,1623.0,1636,3,Attchd,3.0,WD ,255000,3.0
80,RL,Lvl,Inside,Gilbert,Norm,1Fam,SLvl,7,Gable,WdShing,Wd Shng,None,3,PConc,4,384.0,1374,3,BuiltIn,2.0,WD ,170000,3.0
180,RM,Lvl,Inside,Edwards,Norm,TwnhsE,SLvl,5,Gable,VinylSd,VinylSd,BrkFace,2,PConc,4,547.0,1072,2,Basment,2.0,WD ,145000,2.0
180,RM,Lvl,Inside,MeadowV,Norm,Twnhs,SFoyer,4,Gable,CemntBd,CmentBd,None,2,CBlock,4,630.0,630,2,NA,0.0,WD ,81000,2.0
20,RL,Lvl,Corner,NAmes,Norm,1Fam,1Story,6,Hip,MetalSd,MetalSd,None,4,CBlock,4,1184.0,1414,2,Attchd,2.0,WD ,176500,2.0
20,RL,Lvl,Inside,Somerst,Norm,1Fam,1Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,5,1686.0,1694,3,Attchd,2.0,WD ,307000,3.0
60,RL,Lvl,Inside,CollgCr,Norm,1Fam,2Story,7,Gable,VinylSd,VinylSd,None,3,PConc,4,845.0,1690,3,Attchd,2.0,WD ,190550,3.0
60,RL,Lvl,Corner,NWAmes,Norm,1Fam,2Story,7,Gable,CemntBd,CmentBd,BrkFace,3,CBlock,4,845.0,2353,4,Attchd,2.0,WD ,260000,4.0
120,RL,Lvl,FR2,NPkVill,Norm,Twnhs,1Story,7,Gable,Plywood,Brk Cmn,None,2,CBlock,3,1055.0,1055,2,Attchd,1.0,WD ,137500,3.0
20,RL,Lvl,CulDSac,Sawyer,RRAe,1Fam,1Story,6,Gable,CemntBd,CmentBd,None,2,CBlock,4,1044.0,1055,3,Attchd,2.0,WD ,147000,2.0
20,RL,Lvl,Corner,Sawyer,Feedr,1Fam,1Story,5,Hip,HdBoard,HdBoard,None,2,CBlock,3,864.0,1144,2,Attchd,1.0,WD ,131400,2.0
60,RL,Lvl,Inside,NridgHt,Norm,1Fam,2Story,8,Gable,VinylSd,VinylSd,Stone,3,PConc,5,1148.0,2332,4,BuiltIn,3.0,WD ,316000,4.0
90,RL,Low,Corner,Mitchel,Norm,Duplex,2Story,6,Mansard,MetalSd,Wd Shng,None,2,CBlock,3,912.0,1824,2,NA,0.0,WD ,139000,4.0
80,RL,Lvl,Inside,Timber,Norm,1Fam,SLvl,5,Gable,VinylSd,VinylSd,None,2,PConc,4,352.0,1442,2,BuiltIn,2.0,WD ,172500,3.0
70,RL,Lvl,Inside,Crawfor,Norm,1Fam,2Story,5,Gable,Wd Sdng,Wd Sdng,None,2,BrkTil,4,747.0,1784,2,Detchd,1.0,WD ,138887,2.0
70,RL,Lvl,Corner,Edwards,Norm,1Fam,2Story,6,Hip,Stucco,Stucco,None,2,CBlock,3,1127.0,2108,3,Basment,2.0,WD ,235000,2.0
20,RL,Lvl,Inside,NAmes,PosN,1Fam,1Story,5,Hip,MetalSd,MetalSd,None,2,CBlock,3,894.0,894,2,Detchd,1.0,WD ,109500,1.0
50,RM,Lvl,Inside,IDOTRR,Norm,1Fam,1.5Fin,4,Gable,MetalSd,MetalSd,None,2,BrkTil,3,596.0,1430,1,Detchd,2.0,WD ,107000,2.0
20,RL,Lvl,FR2,NWAmes,Norm,1Fam,1Story,6,Gable,CemntBd,CmentBd,Stone,3,CBlock,4,1602.0,1602,3,Attchd,2.0,WD ,215000,3.0
50,RM,Lvl,Inside,OldTown,Norm,1Fam,1.5Fin,6,Gable,Wd Sdng,Wd Sdng,None,2,CBlock,4,926.0,1650,2,Detchd,2.0,WD ,144100,2.0
